gbifId,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,numObservations,scientificName,iucnCategory,genus,family,order,genusKey,familyKey,orderKey,ebirdId,commonName,discoveryYear,discoverer,commonName_ca,commonName_zh,commonName_zh-TW,commonName_hr,commonName_cs,commonName_da,commonName_nl,commonName_en,commonName_et,commonName_fi,commonName_fr,commonName_de,commonName_hu,commonName_it,commonName_ja,commonName_lt,commonName_no,commonName_pl,commonName_pt,commonName_ru,commonName_sr,commonName_sk,commonName_es,commonName_sv,commonName_tr,commonName_uk,commonName_af,commonName_ar,commonName_be,commonName_bg,commonName_el,commonName_he,commonName_is,commonName_id,commonName_ko,commonName_lv,commonName_mk,commonName_ml,commonName_se,commonName_fa,commonName_th
2473341,1,2,1,0,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,2,1,1,0,0,0,10,Numida meleagris,NE,Numida,Numididae,Galliformes,2473340.0,5260.0,723.0,helgui,Helmeted Guineafowl,1758,Linnaeus,pintada comuna,珠鸡,普通珠雞,biserka,perlička kropenatá,Perlehøne,Helmparelhoen,Helmeted Guineafowl,pärlkana,helmikana,Pintade de Numidie,Helmperlhuhn,sisakos gyöngytyúk,Faraona,ホロホロチョウ,naminė patarška,hjelmperlehøne,perlica (zwyczajna),pintada-comum,Обыкновенная цесарка,Biserka,perlička prilbatá,Pintada común,hjälmpärlhöna,Beçtavuğu,цесарка рогата,Gewone Tarentaal,,,Шлемоглава токачка,,פנינית הקסדה,Perluhæna,,,parastā pērļvista,,,Bearalvuonccis,,
2474953,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Antigone canadensis,LC,Grus,Gruidae,Gruiformes,2474940.0,9313.0,1493.0,sancra,Sandhill Crane,1758,Linnaeus,grua del Canadà,沙丘鹤,沙丘鶴,kanadski ždral,jeřáb kanadský,Prærietrane,Canadese Kraanvogel,Sandhill Crane,kanada kurg,hietakurki,Grue du Canada,Kanadakranich,kanadai daru,Gru canadese,カナダヅル,kanadinė gervė,kanadatrane,żuraw kanadyjski,grou-americano,Канадский журавль,Kanadski ždral,žeriav plavokrký,Grulla canadiense,prärietrana,Kanada Turnası,журавель канадський,,,,Канадски жерав,,עגור קנדי,Mótrana,,캐나다두루미,Kanādas dzērve,,,Sáttoguorga,,
2481399,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Thalassarche chlororhynchos,NE,Thalassarche,Diomedeidae,Procellariiformes,2481398.0,5238.0,7192755.0,yenalb,Yellow-nosed Albatross,1789,Gmelin,albatros becgroc de l'Atlàntic,黄鼻信天翁,大西洋黃鼻信天翁,žutonosi albatros,albatros pestrozobý,Gulnæbbet Albatros,Atlantische Geelneusalbatros,Atlantic Yellow-nosed Albatross,salealbatross,hoikka-albatrossi,Albatros à nez jaune,Gelbnasenalbatros,sárgaorrú albatrosz,Albatros beccogiallo atlantico,ニシキバナアホウドリ,geltonsnapis albatrosas,gulnesealbatross,albatros żółtodzioby,albatroz-de-bico-pintado-do-atlântico,Желтоклювый альбатрос,Žutonosi albatros,albatros pestrozobý,Albatros clororrinco atlántico,mindre albatross,Atlantik Sarı Gagalı Albatrosu,альбатрос смугастодзьобий,Geelneusmalmok (Atlantiese Geelneusalbatros),,,Жълтоклюн албатрос,,אלבטרוס צהוב-חרטום,Hreggtrosi,,,Atlantijas albatross,,,Fiskesnjunalbatrossa,,
8028588,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Ichthyaetus ichthyaetus,LC,Ichthyaetus,Laridae,Charadriiformes,7237184.0,9316.0,7192402.0,gbhgul2,Pallas's Gull,1773,Pallas,gavinot capnegre,渔鸥,漁鷗,veliki crnoglavi galeb,racek velký,Stor Sorthovedet Måge,Reuzenzwartkopmeeuw,Pallas's Gull,stepikajakas,mustapäälokki,Goéland ichthyaète,Fischmöwe,halászsirály,Gabbiano di Pallas,オオズグロカモメ,kiras kvatoklis,steppemåke,(mewa) orlica,gaivotão-de-cabeça-preta,Черноголовый хохотун,Veliki crnoglavi galeb,čajka orlia,Gavión cabecinegro,svarthuvad trut,Büyük Karabaş Martı,мартин каспійський,,نورس أسود الرأس كبير,Чорнагаловы рагатун,Голяма черноглава чайка,Αετόγλαρος,שחף עיטי,Fiskimáfur,,큰검은머리갈매기,zivju kaija,голем црноглав галеб,വലിയ കടൽക്കാക്ക,Čáhppesoaiskávli,کاکایی سرسیاه بزرگ,นกนางนวลหัวดำใหญ่
2491582,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,Emberiza rustica,VU,Emberiza,Emberizidae,Passeriformes,2491468.0,9608.0,729.0,rusbun,Rustic Bunting,1776,Pallas,repicatalons rústic,田鹀,田鵐,šumska strnadica,strnad tajgový,Pileværling,Bosgors,Rustic Bunting,põhjatsiitsitaja,pohjansirkku,Bruant rustique,Waldammer,erdei sármány,Zigolo boschereccio,カシラダカ,šiaurinė starta,vierspurv,trznadel czubaty,escrevedeira-rústica,Овсянка-ремез,Šumska strnadica,strnádka roľná,Escribano rústico,videsparv,Ak Kaşlı Çinte,вівсянка-ремез,,درسة صدئية,,Белогуша овесарка,Βαλτοτσίχλονο,גיבתון לבן-גרון,Hrístittlingur,,쑥새,meža stērste,,,Nuortacihci,زردپره حنایی,
5231676,0,1,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Mimus gilvus,LC,Mimus,Mimidae,Passeriformes,2494919.0,9321.0,729.0,tromoc,Tropical Mockingbird,1808,Vieillot,mim de les sabanes,热带小嘲鸫,熱帶小嘲鶇,sivoleđi raznopojac,drozdec tropický,Tropespottedrossel,Tropische Spotlijster,Tropical Mockingbird,,tropiikkimatkija,Moqueur des savanes,Tropenspottdrossel,,Mimo tropicale,フナシマネシツグミ,atogrąžinis mėgdžiotojas,tropespottefugl,przedrzeźniacz siwy,sabiá-da-praia,Тропический певчий пересмешник,Tropska rugalica,spevák tropický,Sinsonte tropical,tropikhärmtrast,Tropikal Taklitçi,пересмішник сивий,,,,Сив присмехулник,,,,,,,,,,,
2481473,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Pterodroma feae,NT,Pterodroma,Procellariidae,Procellariiformes,2481443.0,9339.0,7192755.0,feapet1,Fea's Petrel,1899,Salvadori,petrell de Cap Verd,佛得角圆尾鹱,維德角圓尾鸌,zelenortski zovoj,buřňák kapverdský,Kap Verde-petrel,Gon-gon,Fea's Petrel,gongon-tormilind,kapverdenviistäjä,Pétrel gongon,Kapverden-Sturmvogel,zöld-foki viharmadár,Petrello di Fea,ケープベルデミズナギドリ,Žaliojo kyšulio audrašauklis,kappverdepetrell,petrel wyspowy,gongom,Тайфунник Гон-Гон,,tajfúnnik kapverdský,Petrel gongón,kapverdepetrell,Gongo Fırtınakuşu,тайфунник азорський,Feastormvoël,نوء فييا,,Кабоверденски буревестник,,סערון לבן-חזה,Boðadrúði,,,Kaboverdes vētrasputns,,,KappVerdestoarbmaloddi,,
2498010,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Tadorna cana,LC,Tadorna,Anatidae,Anseriformes,2498006.0,2986.0,1108.0,soashe1,South African Shelduck,1789,Gmelin,ànec sud-africà,灰头麻鸭,灰頭麻鴨,južnoafrička utva,husice šedohlavá,Sydafrikansk Gravand,Kaapse Casarca,South African Shelduck,kapi tulipart,kapinsorsa,Tadorne à tête grise,Kapgans,szürkefejű ásólúd,Casarca del Sudafrica,ネズミガシラツクシガモ,pilkagalvė urvinė antis,kapprustand,kazarka szarogłowa,tadorna-africana,Сероголовый огарь,Kapska utva,kazarka sivohlavá,Tarro sudafricano,gråhuvad rostand,Gri Başlı Angıt,огар сіроголовий,Kopereend (Bergeend),,,,,קזרקה דרום-אפריקנית,,,,,,,,,
2481481,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Pterodroma macroptera,LC,Pterodroma,Procellariidae,Procellariiformes,2481443.0,9339.0,7192755.0,grwpet3,Great-winged Petrel,1840,Smith,petrell alagran,灰翅圆尾鹱,巨翅圓尾鸌,dugokrili zovoj,buřňák dlouhokřídlý,Langvinget Petrel,Langvleugelstormvogel,Great-winged Petrel,pikktiib-tormilind,pitkäsiipiviistäjä,Pétrel noir,Langflügel-Sturmvogel,nagyszárnyú viharmadár,Petrello aligrandi,ハネナガミズナギドリ,ilgasparnis audrašauklis,storvingepetrell,petrel długoskrzydły,freira-de-cara-escura,Длиннокрылый тайфунник,,tajfúnnik veľkokrídly,Petrel aligrande,långvingad petrell,Uzun Kanatlı Fırtınakuşu,тайфунник довгокрилий,Langvlerkstormvoël,,,,,,,,,,,,,,
2480524,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Buteo lagopus,NE,Buteo,Accipitridae,Accipitriformes,2480517.0,2877.0,7191147.0,rolhaw,Rough-legged Hawk,1763,Pontoppidan,aligot calçat,毛脚鵟,毛足鵟,škanjac gaćaš,káně rousná,Fjeldvåge,Ruigpootbuizerd,Rough-legged Buzzard,karvasjalg-viu e. taliviu,piekana,Buse pattue,Raufußbussard,gatyás ölyv,Poiana calzata,ケアシノスリ,tūbuotasis suopis,fjellvåk,myszołów włochaty,bútio-calçado,Зимняк,Gaćasti mišar,myšiak severský,Busardo calzado,fjällvråk,Paçalı Şahin,зимняк,,حوام مسرول,Касматаногi канюк,Северен мишелов,Χιονογερακίνα,עקב מכנסיים,Fjallvákur,,털발말똥가리,bikšainais klijāns,гаќест глувчар,,Boaimmáš,سارگپه پرپا,
5232452,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Branta hutchinsii,LC,Branta,Anatidae,Anseriformes,2498190.0,2986.0,1108.0,cacgoo1,Cackling Goose,1832,Richardson,oca de Hutchins,小美洲黑雁,小加拿大雁,bafinska guska,berneška malá,Dværgcanadagås,Kleine Canadese Gans,Cackling Goose,eskimo lagle,pikkukanadanhanhi,Bernache de Hutchins,Zwergkanadagans,alaszkai lúd,Oca canadese di Hutchins,シジュウカラガン,šiaurinė kanadinė berniklė,polargås,bernikla północna,ganso-da-tundra,Малая канадская казарка,Mala kanadska guska,bernikla tundrová,Barnacla canadiense chica,dvärgkanadagås,Gıdaklayan Kaz,казарка мала,,,,Малка канадска гъска,,ברנטה גוצית,Alaskagæs,,캐나다기러기,Bafina zoss,,,,,
7341805,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Setophaga coronata,LC,Setophaga,Parulidae,Passeriformes,2489984.0,5263.0,729.0,yerwar,Yellow-rumped Warbler,1766,Linnaeus,bosquerola coronada,黄腰白喉林莺,黃腰白喉林鶯,zlatnokapa sjeničica,lesňáček žlutoskvrnný,Myrtesanger,Mirtezanger,Myrtle Warbler,metssäälik,keltaperäkerttuli,Paruline à croupion jaune,Kronenwaldsänger,koronás lombjáró,Dendroica coronata,キヅタアメリカムシクイ,karūnuotasis krūminukas,myrteparula,lasówka pstra,mariquita-coroada,Миртовый лесной певун,Krunasta cvrkutarka,horárik zlatohlavý,Reinita coronada,myrtenskogssångare,Taçlı Ötleğen,пісняр-лісовик жовтогузий,,,,,,סבכון הכתר,Krúnuskríkja,,,karaliskais ķauķis,,,Kruvdnavizaraš,,
2481768,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Calidris tenuirostris,EN,Calidris,Scolopacidae,Charadriiformes,2481739.0,5282.0,7192402.0,grekno,Great Knot,1821,Horsfield,territ siberià,大滨鹬,大濱鷸〔姥鷸〕,veliki žalar,jespák velký,Storryle,Grote Kanoet,Great Knot,hiidrisla,vuorisirri,Bécasseau de l’Anadyr,Anadyrknutt,nagy partfutó,Piovanello gigante,オバシギ,laibasnapis bėgikas,sibirsnipe,biegus wielki,seixoeira-grande,Большой песочник,Azijska velika sprutka,pobrežník tenkozobý,Correlimos grande,kolymasnäppa,Benekli Kumkuşu,побережник великий,Grootknoet,دريجة كبيرة,,Тънкоклюн брегобегач,,חופית גדולה,Grátíta,Kedidi besar,붉은어깨도요,garknābja šņibītis,,കിഴക്കൻ നട്ട്,Seakkanjunviroš,تلیله بزرگ,นกน็อตใหญ่
5789286,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Onychoprion anaethetus,NE,Onychoprion,Laridae,Charadriiformes,3241980.0,9316.0,7192402.0,briter1,Bridled Tern,1786,Scopoli,xatrac embridat,褐翅燕鸥,白眉燕鷗,smeđokrila čigra,rybák uzdičkový,Brilleterne,Brilstern,Bridled Tern,troopikatiir,ohjasnokitiira,Sterne bridée,Zügelseeschwalbe,álarcos csér,Sterna dalle redini,マミジロアジサシ,rudasparnė žuvėdra,tøyleterne,rybitwa brunatnogrzbieta,gaivina-de-dorso-castanho,Бурокрылая крачка,Mrka čigra,rybár tmavokrídly,Charrán embridado,tygeltärna,Sürmeli Sumru,крячок бурокрилий,Brilseeswael (Brilsterretjie),خرشنة ملجمة,,Кафявокрила рибарка,Σταχτογλάρονο,שחפית רסן,Taumþerna,Dara-laut batu,에위니아제비갈매기,brūnspārnu zīriņš,,തവിടൻ കടലാള,Njuolasgožučearret,پرستو دریایی پشت ‌دودی,นกนางนวลแกลบคิ้วขาว
9606290,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5,Meleagris gallopavo,LC,Meleagris,Phasianidae,Galliformes,2473548.0,9331.0,723.0,wiltur,Wild Turkey,1758,Linnaeus,gall dindi comú,火鸡,吐綬雞,divlji puran,krocan divoký,Kalkun,Kalkoen,Wild Turkey,metskalkun,kalkkuna,Dindon sauvage,Truthuhn,vadpulyka,Tacchino,シチメンチョウ,laukinis kalakutas,kalkun,indyk (zwyczajny),peru-bravo,Индейка,Divlja ćurka,morka divá,Guajolote gallipavo,kalkon,Yabani Hindi,індик великий,,,,Дива пуйка,,הודן בר,Kalkúni,,,meža tītars,,,Kálkon,,
2481110,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Phoenicopterus chilensis,NT,Phoenicopterus,Phoenicopteridae,Phoenicopteriformes,2481102.0,5269.0,7191426.0,chifla1,Chilean Flamingo,1782,Molina,flamenc de Xile,智利红鹳,智利紅鸛,čilski plamenac,plameňák chilský,Chileflamingo,Chileense Flamingo,Chilean Flamingo,lõunaflamingo,chilenflamingo,Flamant du Chili,Chileflamingo,chilei flamingó,Fenicottero del Cile,チリフラミンゴ,čilinis flamingas,chileflamingo,flaming chilijski,flamingo-chileno,Чилийский фламинго,Čileanski plamenac,plameniak čilský,Flamenco chileno,chileflamingo,Şili Flamingosu,фламінго чилійський,,,,Чилийско фламинго,,פלמינגו צ'יליאני,Roðaflæmingi,,,Čīles flamingo,,,Chileflamingo,,
2475472,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Megaceryle alcyon,LC,Megaceryle,Alcedinidae,Coraciiformes,2475462.0,2984.0,1447.0,belkin1,Belted Kingfisher,1758,Linnaeus,alció gegant nord-americà,白腹鱼狗,帶魚狗,bjelovrati vodomar,rybařík pruhoprsý,Bæltestødfisker,Bandijsvogel,Belted Kingfisher,põhja-kuningkalur,sepelkalastaja,Martin-pêcheur d’Amérique,Gürtelfischer,örvös halkapó,Martin pescatore americano,アメリカヤマセミ,baltapilvis keršasis tulžys,belteisfugl,rybaczek popielaty,martim-pescador-cintado,Опоясанный пегий зимородок,Obični američki vodomar,rybárec modrosivý,Martín gigante norteamericano,bälteskungsfiskare,Kuşaklı Yalıçapkını,рибалочка-чубань північний,,,,Препасково земеродно рибарче,,שלדג אמריקני,Beltaþyrill,,,pelēkais dzenītis,,,Avvefiskár,,
2481350,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,5,Synthliboramphus antiquus,LC,Synthliboramphus,Alcidae,Charadriiformes,2481347.0,2985.0,7192402.0,ancmur,Ancient Murrelet,1789,Gmelin,gavotí antic,扁嘴海雀,扁嘴海雀,srebrnasta njorka,alkoun černohrdlý,Hvidbrynet Dværgalk,Zilveralk,Ancient Murrelet,vaarörd,mustakurkkumurri,Guillemot à cou blanc,Silberalk,ezüstalka,Urietta canuta,ウミスズメ,sidabrinė alka,nordstarik,morzyk sędziwy,torda-miúda-do-pacífico,Старик,Drevna njorčica,starček strakatý,Mérgulo antiguo,kragalka,Ak Saçlı Alk,моржик чорногорлий,,,,,,אלקית בהירת-מקור,Fornklumba,,바다쇠오리,sirmā kairīte,,,Čáhppesčottamurri,,
2479662,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Amazona aestiva,NT,Amazona,Psittacidae,Psittaciformes,2479603.0,9340.0,1445.0,bufpar,Turquoise-fronted Parrot,1758,Linnaeus,papagai de front blau,蓝顶鹦哥,青綠頂鸚哥,tirkiznoočela amazonka,amazoňan modročelý,Blåpandet Amazone,Blauwvoorhoofdamazone,Turquoise-fronted Amazon,sinilaup-amatsoonpapagoi,siniotsa-amatsoni,Amazone à front bleu,Blaustirnamazone,kékhomlokú amazon,Amazzone fronteblu,アオボウシインコ,mėlynkaktė amazonė,blåpanneamazon,amazonka niebieskoczelna,papagaio-verdadeiro,Синелобый амазон,Plavočeli amazonac,amazoňan modročelý,Amazona frentiazul,blåpannad amazon,Mavi Alınlı Amazon,амазон синьолобий,,,,Синжочела амазона,,,,,,,,,,,
2498110,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,5,Mareca sibilatrix,LC,Anas,Anatidae,Anseriformes,2498056.0,2986.0,1108.0,chiwig1,Chiloe Wigeon,1829,Poeppig,ànec xiulador sud-americà,黑白斑胸鸭,黑白斑胸鴨,čilska zviždara,hvízdák chilský,Chilepibeand,Chileense Smient,Chiloe Wigeon,patagoonia viupart,patagonianhaapana,Canard de Chiloé,Chilepfeifente,chilei fütyülőréce,Fischione del Cile,ワキアカヒドリ,puikioji cyplė,sørblesand,świstun chilijski,marreca-oveira,Роскошная свиязь,Patagonska zviždara,kačica vlnkovaná,Silbón overo,chilebläsand,Şili Fiyusu,свищ чилійський,Chiloe-eend,,,Чилийски фиш,,,,,,,,,,,
4409023,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Chaetura pelagica,VU,Chaetura,Apodidae,Apodiformes,2477150.0,2993.0,1448.0,chiswi,Chimney Swift,1758,Linnaeus,falciot cuaespinós de xemeneia,烟囱雨燕,煙囟刺尾雨燕,čađasta čiopa,rorýs ostnitý,Skorstenssejler,Schoorsteengierzwaluw,Chimney Swift,korstna-kammsaba,piippukiitäjä,Martinet ramoneur,Schornsteinsegler,kéménysarlósfecske,Rondone dei camini,エントツアマツバメ,dūminė chetura,skorsteinsseiler,kominiarczyk amerykański,andorinhão-peregrino,Дымчатый иглохвост,Američka čiopa,srp torpédovitý,Vencejo de chimenea,skorstenseglare,Baca İğnekuyruğu,голкохвіст східний,,,,Коминен бързолет,,סיס אמריקני,Háfsvölungur,,,skursteņu svīre,,,Muvracihran,,
9691034,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Phoenicopterus ruber,LC,Phoenicopterus,Phoenicopteridae,Phoenicopteriformes,2481102.0,5269.0,7191426.0,grefla2,American Flamingo,1758,Linnaeus,flamenc de Cuba,美洲红鹳,美洲紅鸛,karipski plamenac,plameňák americký,Cariberflamingo,Caribische Flamingo,American Flamingo,punaflamingo,karibianflamingo,Flamant des Caraïbes,Kubaflamingo,karibi flamingó,Fenicottero americano,オオフラミンゴ,paprastasis flamingas,rødflamingo,flaming karmazynowy,flamingo-das-antilhas,Красный фламинго,Američki plamenac,plameniak červený,Flamenco rojo,karibflamingo,Amerika Flamingosu,фламінго червоний,,,,Американско фламинго,,פלמינגו אמריקני,Karíbahafsflæmingi,,,sarkanais flamingo,,,,,
2481769,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Calidris acuminata,VU,Calidris,Scolopacidae,Charadriiformes,2481739.0,5282.0,7192402.0,shtsan,Sharp-tailed Sandpiper,1821,Horsfield,territ acuminat,尖尾滨鹬,尖尾濱鷸,oštrorepi žalar,jespák klínoocasý,Spidshalet Ryle,Siberische Strandloper,Sharp-tailed Sandpiper,älverüdi e. älverisla,suippopyrstösirri,Bécasseau à queue pointue,Spitzschwanz-Strandläufer,hegyesfarkú partfutó,Piovanello siberiano,ウズラシギ,smailiauodegis bėgikas,spisshalesnipe,biegus ostrosterny,pilrito-acuminado,Острохвостый песочник,Sibirska crnogruda sprutka,pobrežník ostrochvostý,Correlimos acuminado,spetsstjärtad snäppa,Kıl Kuyruklu Kumkuşu,побережник гострохвостий,,,,Остроопашат брегобегач,Οξύουρη Σκαλίδρα,חופית חדת-זנב,Ósatíta,Kedidi ekor-panjang,메추라기도요,smailastes šņibītis,,,Čohkabaðošviroš,,นกชายเลนกระหม่อมแดง
9317615,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Curruca cantillans,LC,Curruca,Sylviidae,Passeriformes,7988924.0,5285.0,729.0,easwar1,Eastern Subalpine Warbler,1764,Pallas,tallarol de garriga,亚高山林莺,亞高山林鶯,bjelobrka grmuša,pěnice vousatá,Hvidskægget Sanger,Balkanbaardgrasmus,Eastern Subalpine Warbler,punakurk-põõsalind,idänrusokerttu,Fauvette des Balkans,Balkan-Bartgrasmücke,bajszos poszáta,Sterpazzolina,シラヒゲムシクイ,alpinė devynbalsė,rødstrupesanger,pokrzewka wąsata,toutinegra-carrasqueira,Рыжегрудая славка,Grmuša crvenovoljka,penica fúzatá,Curruca carrasqueña oriental,rödstrupig sångare,Bıyıklı Ötleğen,кропив’янка червоновола,,هَازِجَةٌ مُغَرِّدَةٌ شَرْقِيَّةٌ,,Червеногушо коприварче,(Ανατολικός) Κοκκινοτσιροβάκος,סבכי רונן,Kampasöngvari,,,sarkanrīkles ķauķis,црвеногушесто грмушарче,,Ruksesraddevizar,,
2498335,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,Cygnus melancoryphus,LC,Cygnus,Anatidae,Anseriformes,2498334.0,2986.0,1108.0,blnswa2,Black-necked Swan,1782,Molina,cigne de coll negre,黑颈天鹅,黑頸天鵝,crnovrati labud,labuť černokrká,Sorthalset Svane,Zwarthalszwaan,Black-necked Swan,mustkael-luik,mustakaulajoutsen,Cygne à cou noir,Schwarzhalsschwan,feketenyakú hattyú,Cigno collonero,クロエリハクチョウ,juodakaklė gulbė,svarthalssvane,łabędź czarnoszyi,cisne-de-pescoço-preto,Черношейный лебедь,Crnovrati labud,labuť čiernokrká,Cisne cuellinegro,svarthalsad svan,Kara Boyunlu Kuğu,лебідь чорношиїй,,,,Черноврат лебед,,ברבור שחור-צוואר,,,,,,,,,
2481606,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bulweria bulwerii,LC,Bulweria,Procellariidae,Procellariiformes,2481604.0,9339.0,7192755.0,bulpet,Bulwer's Petrel,1828,Jardine and Selby,petrell de Bulwer,褐燕鹱,穴鳥〔布爾氏燕鸌，褐燕鸌〕,čađasti zovoj,buřňák Bulwerův,Spidshalet Petrel,Bulwers Stormvogel,Bulwer's Petrel,nõgi-tormilind,tyrskyliitäjä,Pétrel de Bulwer,Bulwersturmvogel,szalagos szerecsenhojsza,Berta di Bulwer,アナドリ,Bulverio audrapaukštis,spisshalepetrell,tajfunnik cienkodzioby,alma-negra-comum,Тайфунник Бульвера,Bulverova burnica,víchrovník holubí,Petrel de Bulwer,spetsstjärtad petrell,Bulwer Yelkovanı,бульверія тонкодзьоба,Bulwerstormvoël,,,Булверов тайфунник,,סערונית חומה,Svöludrúði,Petrel bulwer,검은슴새,Bulvera vētrasputns,,,Bulwerstoarbmaloddi,,
2495347,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Zenaida macroura,LC,Zenaida,Columbidae,Columbiformes,2495346.0,5233.0,1446.0,moudov,Mourning Dove,1758,Linnaeus,tórtora nord-americana,哀鸽,哀鴿,dugorepa gugutka,hrdlička karolínská,Sørgedue,Treurduif,Mourning Dove,händ-ruugetuvi,vaikertajakyyhky,Tourterelle triste,Carolinataube,sirató gerle,Tortora americana,ナゲキバト,niūrioji zenaida,sørgedue,gołębiak długosterny,rola-carpideira,Плачущая горлица,Severnoamerička gugutka,nachovka smútočná,Zenaida huilota,spetsstjärtad duva,Uzun Kuyruklu Kumru,зенаїда північна,,,,Плачеща гургулица,,תורית אמריקנית,Tregadúfa,,,sēru ūbele,,,Luoibmiduvvá,,
5229204,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4,Eudocimus ruber,LC,Eudocimus,Threskiornithidae,Pelecaniformes,10629993.0,5288.0,7190953.0,scaibi,Scarlet Ibis,1758,Linnaeus,ibis escarlata,美洲红鹮,紅鹮,ružičasti ibis,ibis rudý,Rød Ibis,Rode Ibis,Scarlet Ibis,punaiibis (puna-lääsiibis),rubiini-iibis,Ibis rouge,Scharlachsichler,Skarlátbatla,Ibis scarlatto,ショウジョウトキ,rusvasis ibis,rødibis,ibis szkarłatny,guará,Красный ибис,Crveni ibis,kvara červená,Corocoro rojo,röd ibis,Al Aynak,ібіс червоний,,,,,,,,,,sarkanais ibiss,,,,,
