Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S142340540,Curruca capirotada,Sylvia atricapilla,24716,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-22,01:13 PM,eBird - Traveling Count,82,1,3.138,,1,AC Ave Cantando
S141282640,Curruca capirotada,Sylvia atricapilla,24716,1,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-06-11,12:42 PM,eBird - Traveling Count,62,1,.467,,1
S140614683,Curruca capirotada,Sylvia atricapilla,24716,14,ES-GA,Pontevedra,L6480922,Nigrán--Paseo do río Muiños,42.1338681,-8.8160133,2023-06-05,07:42 PM,eBird - Traveling Count,114,1,2.993,,1,,,,581630121 581631011 581635311 581758091 587186081 587186091 587186101 587186111 587186121
S141565473,Curruca capirotada,Sylvia atricapilla,24716,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-14,09:02 PM,eBird - Traveling Count,71,1,.998,,1
S141671613,Curruca capirotada,Sylvia atricapilla,24716,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-15,08:53 PM,eBird - Traveling Count,80,1,1.465,,1
S141752429,Curruca capirotada,Sylvia atricapilla,24716,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-16,08:56 PM,eBird - Traveling Count,61,1,.66,,1,AC Ave Cantando
S142889720,Curruca capirotada,Sylvia atricapilla,24716,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-27,09:23 PM,eBird - Stationary Count,48,1,,,1
S141227255,Curruca capirotada,Sylvia atricapilla,24716,1,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-06-11,03:17 PM,eBird - Traveling Count,120,1,4.104,,1
S151100777,Curruca cabecinegra,Curruca melanocephala,24799,1,ES-GA,Pontevedra,L4916678,Baiona--Cabo Silleiro,42.1115227,-8.89937,2023-09-30,08:06 PM,eBird - Traveling Count,35,1,.418,,1,,,,609426212 609426216 609426218 609426219
S146024987,Reyezuelo listado,Regulus ignicapilla,26301,1,ES-GA,Ourense,L26297727,Camino Ferradal,42.4345749,-7.0040851,2023-07-30,07:06 PM,eBird - Traveling Count,96,1,3.766,,1
S145925723,Reyezuelo listado,Regulus ignicapilla,26301,5,ES-GA,Ourense,L26272900,O Barco de Valdeorras--Finca da Cruz,42.4145647,-6.9730082,2023-07-29,07:03 PM,eBird - Traveling Count,107,1,1.304,,1,,,,598671111 598671121 598671131 598671141 598671151
S148070431,Reyezuelo listado,Regulus ignicapilla,26301,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-25,08:14 PM,eBird - Traveling Count,59,1,2.205,,1
S150042962,Reyezuelo listado,Regulus ignicapilla,26301,1,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-09-16,08:10 PM,eBird - Traveling Count,30,1,.338,,1
S140614683,Reyezuelo listado,Regulus ignicapilla,26301,4,ES-GA,Pontevedra,L6480922,Nigrán--Paseo do río Muiños,42.1338681,-8.8160133,2023-06-05,07:42 PM,eBird - Traveling Count,114,1,2.993,,1,,,,581757561
S152014691,Reyezuelo listado,Regulus ignicapilla,26301,1,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-10-12,03:30 PM,eBird - Traveling Count,112,1,3.653,,1,,,,609882121
S146024987,Trepador azul,Sitta europaea,26318,1,ES-GA,Ourense,L26297727,Camino Ferradal,42.4345749,-7.0040851,2023-07-30,07:06 PM,eBird - Traveling Count,96,1,3.766,,1,,,,598857321 598857331 598857341 598857351 598857361
S145925723,Agateador europeo,Certhia brachydactyla,26459,2,ES-GA,Ourense,L26272900,O Barco de Valdeorras--Finca da Cruz,42.4145647,-6.9730082,2023-07-29,07:03 PM,eBird - Traveling Count,107,1,1.304,,1
S149917136,Agateador europeo,Certhia brachydactyla,26459,2,ES-GA,Ourense,L16938611,Ourense cidade--Campus oeste,42.3445534,-7.8571773,2023-09-15,01:29 PM,eBird - Traveling Count,10,1,.25,,1
S151779040,Agateador europeo,Certhia brachydactyla,26459,2,ES-GA,Ourense,L16938611,Ourense cidade--Campus oeste,42.3445534,-7.8571773,2023-10-09,10:45 AM,eBird - Casual Observation,,0,,,1,,,,609750865
S140791098,Agateador europeo,Certhia brachydactyla,26459,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-07,04:04 PM,eBird - Stationary Count,53,1,,,1,,,,582190261 582192151 582194451
S140822225,Agateador europeo,Certhia brachydactyla,26459,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-07,09:46 PM,eBird - Stationary Count,39,1,,,1,,,,582271201 582272951
S140910168,Agateador europeo,Certhia brachydactyla,26459,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-08,08:09 PM,eBird - Stationary Count,73,1,,,1,,,,582616701 582616711
S141614449,Agateador europeo,Certhia brachydactyla,26459,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-15,12:51 PM,eBird - Traveling Count,87,1,3.862,,1
S151013355,Agateador europeo,Certhia brachydactyla,26459,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1
S142583853,Agateador europeo,Certhia brachydactyla,26459,5,ES-GA,Pontevedra,L6480922,Nigrán--Paseo do río Muiños,42.1338681,-8.8160133,2023-06-24,09:14 PM,eBird - Traveling Count,73,1,1.996,,1
S140738445,Agateador europeo,Certhia brachydactyla,26459,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-06,08:20 PM,eBird - Stationary Count,70,1,,,1,,,,581961451 581961461 581961471 581961481 581961491
S141266504,Agateador europeo,Certhia brachydactyla,26459,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-11,09:06 PM,eBird - Traveling Count,52,1,2.366,,1
S141565473,Agateador europeo,Certhia brachydactyla,26459,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-14,09:02 PM,eBird - Traveling Count,71,1,.998,,1
S141671613,Agateador europeo,Certhia brachydactyla,26459,2,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-15,08:53 PM,eBird - Traveling Count,80,1,1.465,,1
S141752429,Agateador europeo,Certhia brachydactyla,26459,2,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-16,08:56 PM,eBird - Traveling Count,61,1,.66,,1,AC Ave Cantando
S151100777,Chochín paleártico,Troglodytes troglodytes,26675,1,ES-GA,Pontevedra,L4916678,Baiona--Cabo Silleiro,42.1115227,-8.89937,2023-09-30,08:06 PM,eBird - Traveling Count,35,1,.418,,1,,,,609426223
S148800870,Chochín paleártico,Troglodytes troglodytes,26675,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-09-02,08:34 PM,eBird - Casual Observation,,0,,,1
S146927909,Chochín paleártico,Troglodytes troglodytes,26675,4,ES-GA,Pontevedra,L26505749,Baiona--Senda fluvial do río Fraga,42.1117704,-8.8733754,2023-08-10,08:54 PM,eBird - Traveling Count,79,1,2.527,,1,AC Ave Cantando
S141614449,Chochín paleártico,Troglodytes troglodytes,26675,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-15,12:51 PM,eBird - Traveling Count,87,1,3.862,,1
S141699864,Chochín paleártico,Troglodytes troglodytes,26675,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-16,10:24 AM,eBird - Traveling Count,74,1,5.311,,1,AC Ave Cantando
S151013355,Chochín paleártico,Troglodytes troglodytes,26675,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1
S151995144,Chochín paleártico,Troglodytes troglodytes,26675,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-12,08:47 AM,eBird - Traveling Count,137,1,3.444,,1,,,,609868597
S140614683,Chochín paleártico,Troglodytes troglodytes,26675,12,ES-GA,Pontevedra,L6480922,Nigrán--Paseo do río Muiños,42.1338681,-8.8160133,2023-06-05,07:42 PM,eBird - Traveling Count,114,1,2.993,,1,,,,581596801 581596811 581637171 581758731 581758921 581761581
S140738445,Chochín paleártico,Troglodytes troglodytes,26675,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-06,08:20 PM,eBird - Stationary Count,70,1,,,1
S141266504,Chochín paleártico,Troglodytes troglodytes,26675,3,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-11,09:06 PM,eBird - Traveling Count,52,1,2.366,,1
S141565473,Chochín paleártico,Troglodytes troglodytes,26675,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-14,09:02 PM,eBird - Traveling Count,71,1,.998,,1
S141671613,Chochín paleártico,Troglodytes troglodytes,26675,2,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-15,08:53 PM,eBird - Traveling Count,80,1,1.465,,1
S141752429,Chochín paleártico,Troglodytes troglodytes,26675,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-16,08:56 PM,eBird - Traveling Count,61,1,.66,,1,AC Ave Cantando
S151496635,Estornino pinto,Sturnus vulgaris,27232,22,ES-GA,Ourense,L6292029,Ourense cidade--Campus Universitario este,42.344154,-7.851237,2023-10-05,05:50 PM,eBird - Traveling Count,50,1,1.223,,1,,,,609611871 609611872
S146027552,Estornino negro,Sturnus unicolor,27245,15,ES-GA,Ourense,L26298397,Finca,42.417836,-6.9934792,2023-07-30,08:52 PM,eBird - Traveling Count,18,1,1.239,,1,,,,598858231
S150467244,Estornino negro,Sturnus unicolor,27245,8,ES-GA,Ourense,L24981788,Ourense cidade--Descampado As Burgas,42.3458152,-7.8541353,2023-09-22,08:27 AM,eBird - Casual Observation,,0,,,1
S149076266,Estornino negro,Sturnus unicolor,27245,6,ES-GA,Pontevedra,L5376167,Baiona--Castillo de Monterreal,42.124243,-8.8504028,2023-09-05,07:41 PM,eBird - Traveling Count,81,1,1.159,,1,,,,608526397 608526398 608526400 608526408
S140910168,Estornino negro,Sturnus unicolor,27245,11,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-08,08:09 PM,eBird - Stationary Count,73,1,,,1
S141385760,Estornino negro,Sturnus unicolor,27245,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-12,10:20 AM,eBird - Stationary Count,5,1,,,1,,,,584114621
S140767819,Estornino negro,Sturnus unicolor,27245,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-22,04:09 PM,eBird - Traveling Count,64,0,2.,,1,,,,582111971 582111981
S146927909,Estornino negro,Sturnus unicolor,27245,100,ES-GA,Pontevedra,L26505749,Baiona--Senda fluvial do río Fraga,42.1117704,-8.8733754,2023-08-10,08:54 PM,eBird - Traveling Count,79,1,2.527,,1,,,,602229121 602229131
S149462230,Estornino negro,Sturnus unicolor,27245,40,ES-GA,Pontevedra,L5820438,Esteiro do Miño--Marisma de Salcidos,41.9012837,-8.8448095,2023-09-09,06:02 PM,eBird - Traveling Count,128,1,2.655,,1
S141098540,Estornino negro,Sturnus unicolor,27245,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-10,03:44 PM,eBird - Traveling Count,114,1,6.695,,1,,,,583245191
S141614449,Estornino negro,Sturnus unicolor,27245,20,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-15,12:51 PM,eBird - Traveling Count,87,1,3.862,,1,,"Estuve unos 20 minutos observando la hierba de la marisma y de ahí salieron unas varias bandadas de 5-10 individuos, que se movieron a la parte oeste de la marisma.",,585068381 585068391 585068401 585068411 585068421 585068431
S141699864,Estornino negro,Sturnus unicolor,27245,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-16,10:24 AM,eBird - Traveling Count,74,1,5.311,,1,,,,585369451
S142340540,Estornino negro,Sturnus unicolor,27245,2,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-06-22,01:13 PM,eBird - Traveling Count,82,1,3.138,,1,,"Posiblemente 3, no estoy seguro",,587444151 587444161 587444171
S147728945,Estornino negro,Sturnus unicolor,27245,100,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-20,08:51 PM,eBird - Traveling Count,99,1,3.267,,1
S148007966,Estornino negro,Sturnus unicolor,27245,140,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-24,08:36 PM,eBird - Traveling Count,95,1,3.412,,1,,,,606663721 606663731 606663741 606936721
S148070431,Estornino negro,Sturnus unicolor,27245,200,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-25,08:14 PM,eBird - Traveling Count,59,1,2.205,,1,,,,606960721
S148406921,Estornino negro,Sturnus unicolor,27245,3,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-08-29,08:52 PM,eBird - Traveling Count,100,1,1.915,,1
S148798207,Estornino negro,Sturnus unicolor,27245,10,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-02,07:07 PM,eBird - Traveling Count,58,1,2.124,,1,,,,608408915
S149141694,Estornino negro,Sturnus unicolor,27245,79,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-06,07:44 PM,eBird - Traveling Count,85,1,2.655,,1
S149209087,Estornino negro,Sturnus unicolor,27245,250,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-07,08:08 PM,eBird - Traveling Count,71,1,2.205,,1,,Bandada con más de 150 ejemplares,,608588158 608588159
S149333419,Estornino negro,Sturnus unicolor,27245,51,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-08,07:33 PM,eBird - Traveling Count,112,1,3.219,,1,,,,608623860
S150492173,Estornino negro,Sturnus unicolor,27245,12,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-22,07:38 PM,eBird - Traveling Count,48,1,2.157,,1
S151013355,Estornino negro,Sturnus unicolor,27245,20,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-09-29,06:48 PM,eBird - Traveling Count,109,1,3.122,,1
S151688822,Estornino negro,Sturnus unicolor,27245,6,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-10-08,12:13 PM,eBird - Traveling Count,120,1,3.347,,1,,,,609723066 609723067
S148145540,Estornino negro,Sturnus unicolor,27245,150,ES-GA,Pontevedra,L24957451,Gran Árbol de Ricardo Mella,42.1931244,-8.7842885,2023-08-26,06:12 PM,eBird - Traveling Count,60,1,1.609,,1,,,,607267621 607267751
S140555415,Estornino negro,Sturnus unicolor,27245,1,ES-GA,Pontevedra,L6689107,Serra da Groba--O Cortelliño,42.0788111,-8.8364625,2023-06-04,07:25 PM,eBird - Traveling Count,150,1,2.,,1,,,,581407661 581407671
S152014691,Estornino negro,Sturnus unicolor,27245,29,ES-GA,Pontevedra,L4279363,Vigo--Xunqueira do Lagares,42.2006709,-8.7755656,2023-10-12,03:30 PM,eBird - Traveling Count,112,1,3.653,,1,,,,609882124 609882125
S140835689,Miná común,Acridotheres tristis,27278,1,US-FL,Miami-Dade,L25020495,Tire Kingdom,25.5162432,-80.430522,2012-12-27,03:38 PM,eBird - Casual Observation,,0,,,1,,,,582306951
S140555415,Zorzal charlo,Turdus viscivorus,27835,1,ES-GA,Pontevedra,L6689107,Serra da Groba--O Cortelliño,42.0788111,-8.8364625,2023-06-04,07:25 PM,eBird - Traveling Count,150,1,2.,,1,,,,581407711 581407721
S140738445,Zorzal charlo,Turdus viscivorus,27835,4,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-06,08:20 PM,eBird - Stationary Count,70,1,,,1,,,,581961751 581961761 581961771 581961781 581961791
S141266504,Zorzal charlo,Turdus viscivorus,27835,2,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-11,09:06 PM,eBird - Traveling Count,52,1,2.366,,1,,,,583726401
S141565473,Zorzal charlo,Turdus viscivorus,27835,1,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-14,09:02 PM,eBird - Traveling Count,71,1,.998,,1,,,,584796051
S141671613,Zorzal charlo,Turdus viscivorus,27835,3,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-15,08:53 PM,eBird - Traveling Count,80,1,1.465,,1,,,,585088201 585088211 585088221 585088231
S141752429,Zorzal charlo,Turdus viscivorus,27835,4,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-16,08:56 PM,eBird - Traveling Count,61,1,.66,,1,AC Ave Cantando,,,585370551
S142889720,Zorzal charlo,Turdus viscivorus,27835,4,ES-GA,Pontevedra,L6328961,Serra da Groba--Subida de Baiona (Chan da Lagoa),42.0938566,-8.8584566,2023-06-27,09:23 PM,eBird - Stationary Count,48,1,,,1,,,,589351311 589351321 589351331 589351341 589351351
S140885253,Zorzal común,Turdus philomelos,27839,1,PT-06,Condeixa-a-Nova,L2706805,Conímbriga,40.0989775,-8.4941107,2023-02-19,01:40 PM,eBird - Traveling Count,100,0,3.,,1,,,,582492121
S140614683,Zorzal común,Turdus philomelos,27839,5,ES-GA,Pontevedra,L6480922,Nigrán--Paseo do río Muiños,42.1338681,-8.8160133,2023-06-05,07:42 PM,eBird - Traveling Count,114,1,2.993,,1,,,,581762421
S140888622,Mirlo común,Turdus merula,27860,1,ES-GA,Ourense,L5882629,Encoro de San Martiño,42.3878801,-7.1215871,2023-05-14,06:00 PM,eBird - Traveling Count,125,1,4.,,1,,,,582505471
S145925723,Mirlo común,Turdus merula,27860,2,ES-GA,Ourense,L26272900,O Barco de Valdeorras--Finca da Cruz,42.4145647,-6.9730082,2023-07-29,07:03 PM,eBird - Traveling Count,107,1,1.304,,1
S151496635,Mirlo común,Turdus merula,27860,1,ES-GA,Ourense,L6292029,Ourense cidade--Campus Universitario este,42.344154,-7.851237,2023-10-05,05:50 PM,eBird - Traveling Count,50,1,1.223,,1
S149917136,Mirlo común,Turdus merula,27860,1,ES-GA,Ourense,L16938611,Ourense cidade--Campus oeste,42.3445534,-7.8571773,2023-09-15,01:29 PM,eBird - Traveling Count,10,1,.25,,1
S151779040,Mirlo común,Turdus merula,27860,1,ES-GA,Ourense,L16938611,Ourense cidade--Campus oeste,42.3445534,-7.8571773,2023-10-09,10:45 AM,eBird - Casual Observation,,0,,,1
S146517548,Mirlo común,Turdus merula,27860,1,ES-GA,Pontevedra,L19280840,As Neves--Antiguas canteiras de Medáns,42.0834592,-8.392462,2023-08-05,07:25 PM,eBird - Traveling Count,30,1,1.32,,1
S149507136,Mirlo común,Turdus merula,27860,1,ES-GA,Pontevedra,L4916678,Baiona--Cabo Silleiro,42.1115227,-8.89937,2023-09-10,08:21 AM,eBird - Traveling Count,64,1,.531,,1,,,,608671296
S149012023,Mirlo común,Turdus merula,27860,2,ES-GA,Pontevedra,L5376167,Baiona--Castillo de Monterreal,42.124243,-8.8504028,2023-09-04,07:46 PM,eBird - Traveling Count,78,1,1.561,,1
S151558056,Mirlo común,Turdus merula,27860,10,ES-GA,Pontevedra,L5376167,Baiona--Castillo de Monterreal,42.124243,-8.8504028,2023-10-06,06:49 PM,eBird - Traveling Count,93,1,1.159,,1,,,,609698008 609698009 609698010
S140765733,Mirlo común,Turdus merula,27860,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-05-25,08:07 PM,eBird - Stationary Count,30,0,,,1,,,,582105891
S140679891,Mirlo común,Turdus merula,27860,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-06,12:52 PM,eBird - Stationary Count,49,1,,,1
S140791098,Mirlo común,Turdus merula,27860,3,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-07,04:04 PM,eBird - Stationary Count,53,1,,,1
S140822225,Mirlo común,Turdus merula,27860,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-07,09:46 PM,eBird - Stationary Count,39,1,,,1
S140910168,Mirlo común,Turdus merula,27860,2,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-08,08:09 PM,eBird - Stationary Count,73,1,,,1
S141385760,Mirlo común,Turdus merula,27860,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-12,10:20 AM,eBird - Stationary Count,5,1,,,1
S141471968,Mirlo común,Turdus merula,27860,2,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-13,09:16 PM,eBird - Stationary Count,40,1,,,1
S141814636,Mirlo común,Turdus merula,27860,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-17,07:03 AM,eBird - Casual Observation,,0,,,1
S142330184,Mirlo común,Turdus merula,27860,1,ES-GA,Pontevedra,L24957603,Baiona--Monte de Sabarís,42.1092202,-8.8342355,2023-06-22,10:46 AM,eBird - Stationary Count,4,1,,,1,AC Ave Cantando
S140765561,Mirlo común,Turdus merula,27860,1,ES-GA,Pontevedra,L25004705,Baiona--Paseo fluvial do río da Groba,42.1068148,-8.819285,2023-05-26,04:45 PM,eBird - Traveling Count,48,0,2.,,1,,,,582105021 585520811 585521091
S146927909,Mirlo común,Turdus merula,27860,4,ES-GA,Pontevedra,L26505749,Baiona--Senda fluvial do río Fraga,42.1117704,-8.8733754,2023-08-10,08:54 PM,eBird - Traveling Count,79,1,2.527,,1
S140766884,Mirlo común,Turdus merula,27860,1,ES-GA,Pontevedra,L6595084,Foz do Miñor--Esteiro de A Foz,42.11751,-8.8189745,2023-05-23,01:07 PM,eBird - Traveling Count,80,0,4.,,1,,,,582109561
